singt	zingen	V(imp)	---
vrolijck	vrolijk	Adv(gener)	---
in	in	Adp()	---
des	de	Art(def)	---
heeren	heer	N(sing)	---
name	naam	N(sing)	---
ghy	gij	Pron(pers,2,sing)	---
alle	al	Num(indef)	---
die	de	Pron(rel)	---
gerechtich	gerechtig	Adj()	---
sijt	zijn	V(fin,pres,aux_cop)	---
tlof	het+lof	Art(def)+N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
bevallick	bevallijk	Adv(gener)	---
end	en	Conj(coord)	---
bequame	bekwaam	Adj()	---
in	in	Adp()	---
svromen	de+vroom	Art(def)+Adj()	---
menschen	mens	N(plu)	---
mont	mond	N(sing)	---
altijt	altijd	Adv(gener)	---
lovet	loven	V(imp)	---
op	op	Adp()	---
u	uw	Pron(poss)	---
luyten	luit	N(plu)	---
harpen	harp	N(plu)	---
ende	en	Conj(coord)	---
fluyten	fluit	N(plu)	---
ende	en	Conj(coord)	---
danckt	danken	V(imp)	---
den	de	Art(def)	---
heer	heer	N(sing)	---
laet	laten	V(imp)	---
op	op	Adp()	---
cyters	Cyter	N(prop)	---
spelen	spelen	V(infin)	---
singet	zingen	V(imp)	---
met	met	Adp()	---
der	de	Art(def)	---
kelen	keel	N(plu)	---
sijnen	zijn	Pron(poss)	---
lof	lof	N(sing)	---
end	en	Conj(coord)	---
eer	eer	N(sing)	---
laet	laten	N(imp)	---
yeglijck	iegelijk	Pron(indef)	---
sijn	zijn	Pron(poss)	---
gedicht	gedicht	N(sing)	---
voortbringen	voortbrengen	V(infin)	---
van	van	Adp()	---
nieuwe	nieuw	Adj()	---
liedren	lied	N(plu)	---
schoon	schoon	Adj()	---
end	en	Conj(coord)	---
soet	zoet	Adj()	---
elck	elk	Pron(indef)	---
doe	doen	V(imp)	---
sijn	zijn	Pron(post)	---
best	best	Adj()	---
om	om	Adp()	---
wel	wel	Adv(gener)	---
te	te	Adp()	---
singen	zingen	V(infin)	---
met	met	Adp()	---
hertsen	hart	N(plu)	---
lust	lust	N(sing)	---
end	en	Conj(coord)	---
bly	blij	Adj()	---
gemoet	gemoed	N(sing)	---
want	want	Conj(coord)	---
des	de	Art(def)	---
heeren	heer	N(plu)	---
spreken	spreken	V(infin)	---
sonder	zonder	Adp()	---
yet	iets	Pron(indef)	---
t'ontbreken	te+ontbreken	Adp()+V(infin)	---
is	zijn	V(fin,pres,aux_cop)	---
reyn	rein	Adj()	---
end	en	Conj(coord)	---
oprecht	oprecht	Adj()	---
alle	al	Pron(indef)	---
sijne	zijn	Pron(poss)	---
daden	doen	N(plu)	---
gaen	gaan	V(fin,pres,aux_cop)	---
toe	toe	Adv(gener)	---
met	met	Adp()	---
genaden	genade	N(sing)	---
end	en	Conj(coord)	---
met	met	Adp()	---
waerheyt	waarheid	N(sing)	---
slecht	slecht	Adj()	---
de	de	Art(def)	---
