gheloeft	geloven	V(participle,past)	---
soo	zo	Adv(gener)	---
sy	zijn	V(fin,pres,aux_cop)	---
des	de	Art(def)	---
heeren	heer	N(sing)	---
name	naam	N(sing)	---
van	van	Adp()	---
nu	nu	Adv(dem)	---
tot	tot	Adp()	---
in	in	Adp()	---
der	de	Art(def)	---
eewicheyt	eeuwigheid	N(sing)	---
van	van	Adp()	---
der	de	Art(def)	---
sonnen	zon	N(sing)	---
opganck	opgang	N(sing)	---
bequame	bekwaam	Adj()	---
tot	tot	Adp()	---
daer	daar	Adv(rel)	---
den	de	Art(def)	---
nederganck	nedergang	N(sing)	---
verbreyt	verbreiden	V(fin,pres,lex)	---
geeft	geven	V(imp)	---
hem	hij	Pron(pers,3,sing)	---
prijs	prijs	N(sing)	---
en	en	Conj(coord)	---
eere	eer	N(sing)	---
want	want	Conj(coord)	---
goet	goed	Adj()	---
is	zijn	V(fin,pres,aux_cop)	---
de	de	Art(def)	---
heere	heer	N(sing)	---
al	al	Adv(gener)	---
van	van	Adp()	---
hier	hier	Adv(dem)	---
boven	boven	Adp()	---
op	op	Adp()	---
zijn	zijn	Pron(poss)	---
wonderwercken	wonderwerk	N(plu)	---
wilt	willen	V(fin,pres,aux_cop)	---
alle	al	Num(indef)	---
wel	wel	Adv(gener)	---
mercken	merken	V(infin)	---
en	en	Conj(coord)	---
wilt	willen	V(fin,pres,aux_cop)	---
hem	hij	Pron(pers,3,sing)	---
loven	loven	V(infin)	---
al	al	Num(indef)	---
dat	dat	Pron(rel)	---
de	de	Art(def)	---
heer	heer	N(sing)	---
ons	wij	Pron(poss)	---
godt	god	N(sing)	---
almachtich	almachtig	Adj()	---
hier	hier	Adv(dem)	---
ordineert	ordineren	V(fin,pres,lex)	---
en	en	Conj(coord)	---
ons	wij	Pron(poss)	---
ghebiet	gebied	N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
goet	goed	Adj()	---
des	dus	Conj(coord)	---
sullen	zullen	V(fin,pres,aux_cop)	---
wijt'	wij+het	Pron(pers,1,plu)+Art(def)	---
eendrachtich	eendrachtig	Adv(gener)	---
navolghen	navolgen	V(infin)	---
en	en	Conj(coord)	---
vergheten	vergeten	V(fin,pres,lex)	---
niet	niet	Adv(neg)	---
tot	tot	Adp()	---
ghedachtenisse	gedachtenis	N(sing)	---
dat	dat	Conj(subord)	---
wy	wij	Pron(pers,1,plu)	---
zijn	zijn	V(fin,pres,aux_cop)	---
ghewisse	gewis	Adj()	---
christi	christus	N(sing)	---
erven	erfgenaam	N(plu)	---
liet	laten	V(fin,past,lex)	---
hy	hij	Pron(pers,3,sing)	---
ons	wij	Pron(pers,1,plu)	---
een	een	Art(indef)	---
spijse	spijs	N(sing)	---
seer	zeer	Adv(gener)	---
hooghe	hoog	Adj()	---
van	van	Adp()	---
prijse	prijs	N(sing)	---
recht	recht	Adv(gener)	---
voor	voor	Adp()	---
zijn	zijn	Pron(poss)	---
sterven	sterven	N(sing)	---
moyses	mozes	N(prop)	---
en	ne	Adv(neg)	---
heeft	hebben	V(fin,pres,aux_cop)	---
niet	niet	Adv(neg)	---
ghegheven	geven	V(participle,past)	---
den	de	Art(def)	---
synen	zijn	Pron(poss)	---
t'rechte	het+recht	Art(def)+N(sing)	---
hemels	hemels	Adj()	---
broot	brood	N(sing)	---
maer	maar	Conj(coord)	---
christus	christus	N(prop)	---
die	die	Pron(rel)	---
daer	daar	Adv(dem)	---
is	zijn	V(fin,pres,aux_cop)	---
het	het	Art(def)	---
leven	leven	N(sing)	---
gheeft	geven	V(fin,pres,lex)	---
spyse	spijs	N(sing)	---
voor	voor	Adp()	---
d'eewighe	de+eeuwige	Art(def)+Adj()	---
doot	dood	N(sing)	---
het	het	Art(def)	---
lichaem	lichaam	N(sing)	---
seer	zeer	Adv(gener)	---
heylich	heilig	Adj()	---
twelck	hetwelk	Pron(rel)	---
den	de	Art(def)	---
wech	weg	N(sing)	---
maeckt	maken	V(fin,pres,lex)	---
veylich	veilig	Adj()	---
tot	tot	Adp()	---
den	de	Art(def)	---
vader	vader	N(sing)	---
sijn	zijn	Pron(poss)	---
bloet	bloed	N(sing)	---
wort	worden	V(fin,pres,aux_cop)	---
ghedroncken	drinken	V(participle,past)	---
verdienst	verdienste	N(sing)	---
wort	worden	V(fin,pres,aux_cop)	---
gheschoncken	schenken	V(participle,past)	---
ons	wij	Pron(pers,1,plu)	---
allegader	algader	Num(indef)	---
de	de	Art(def)	---
vaders	vader	N(plu)	---
hebben	hebben	V(fin,pres,aux_cop)	---
al	al	Adv(gener)	---
ghegheten	eten	V(participle,past)	---
een	een	Art(indef)	---
gheestelicke	geestelijk	Adj()	---
spijs	spijs	N(sing)	---
met	met	Adp()	---
danck	dank	N(prop)	---
uut	uit	Adp()	---
de	de	Art(def)	---
steenrootse	steenrots	N(sing)	---
hooch	hoog	Adv(gener)	---
gheseten	zitten	V(participle,past)	---
