ghehoor	gehoor	N(sing)	---
o	o	Interj()	---
godt	god	N(sing)	---
wilt	willen	V(fin,pres,aux_cop)	---
my	ik	Pron(pers,1,sing)	---
toch	toch	Adv(gener)	---
gheuen	geven	V(infin)	---
en	zij	Adv(neg)	---
mijn	mijn	Pron(poss)	---
woorden	woord	N(plu)	---
wilt	willen	V(fin,pres,aux_cop)	---
toch	toch	Adv(gener)	---
verstaen	verstaan	V(infin)	---
wilt	willen	V(fin,pres,aux_cop)	---
oock	ook	Adv(gener)	---
wel	wel	Adv(gener)	---
neerstich	ernstig	Adj()	---
gade	god	N(sing)	---
slaen	slaan	V(infin)	---
waerom	waarom	PronAdv(inter)	---
mijn	mijn	Pron(poss)	---
hert	hart	N(sing)	---
dus	dus	Adv(dem)	---
sucht	zuchten	V(fin,pres,lex)	---
met	met	Adp()	---
beuen	beven	V(infin)	---
heeré	horen	N(sing)	---
verheuen	verheffen	V(participle,past)	---
verstaet	verstaan	Pron(pers,3,sing)+V(imp)	---
toch	toch	Adv(gener)	---
mijn	mijn	Pron(poss)	---
clachte	knecht	N(sing)	---
ghestadich	gestadig	Adj()	---
mijn	mijn	Pron(poss)	---
godt	god	N(sing)	---
mijn	mijn	Pron(poss)	---
coninck	koning	N(sing)	---
groot	groot	Adj()	---
gheacht	achten	V(participle,past)	---
want	want	Conj(coord)	---
ick	ik	Pron(pers,1,sing)	---
alleene	alleen	Adv(gener)	---
met	met	Adp()	---
aendacht	aandacht	N(sing)	---
v	gij	Pron(refl,2,plu)	---
bid	bidden	V(fin,pres,lex)	---
o	o	Interj()	---
heeré	horen	N(sing)	---
seer	zeer	Adv(gener)	---
ghenadich	genadig	Adj()	---
endé	edelheid	N(sing)	---
weldadich	waarachtig	Adj()	---
des	de	Art(def)	---
morghens	morgen	N(sing)	---
eert	eer+het	V(fin,pres,lex)	---
beghint	beginnen	V(fin,pres,lex)	---
te	te	Adp()	---
daghen	dag	V(infin)	---
sult	zullen	V(fin,pres,aux_cop)	---
