godt	god	N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
nochtans	nochtans	Adv(gener)	---
troostlick	troostelijk	Adj()	---
end	en	Conj(coord)	---
soet	zoet	Adj()	---
israel	israel	N(prop)	---
oock	ook	Adv(gener)	---
yderman	iederman	Pron(indef)	---
goedt	goed	Adj()	---
die	die	Pron(rel)	---
met	met	Adp()	---
een	een	Art(indef)	---
hert'	hart	N(sing)	---
end	en	Conj(coord)	---
ghemoedt	gemoed	N(sing)	---
reyne	rein	Adj()	---
bewaert	bewaren	V(fin,pres,lex)	---
sijn	zijn	Pron(poss)	---
woorden	woord	N(plu)	---
groot	groot	Adj()	---
end	en	Conj(coord)	---
kleyne	klein	Adj()	---
doch	doch	Adv(gener)	---
so	zo	Adv(gener)	---
hadden	hebben	V(fin,past,aux_cop)	---
myn	mijn	Adv(gener)	---
voeten	voet	N(plu)	---
schier	schier	Adv()	---
ghestruyckelt	struikelen	V(participle,past)	---
wt	uit	Adp()	---
mynen	mijn	Pron(poss)	---
wegh	weg	N(sing)	---
hier	hier	Adv(dem)	---
ick	ik	Pron(pers,1,sing)	---
lagh	liggen	V(fin,past,lex)	---
by	bij	Adp()	---
nae	na	Adp()	---
gheuallen	vallen	V(participle,past)	---
plat	plat	Adj(fin,past,lex)	---
gheweken	wijken	V(participle,past)	---
wt	uit	Adp()	---
den	de	Art(def)	---
rechten	recht	Adj()	---
padt	pad	Adj()	---
t'verdroot	het+verdrieten	Art(def)+V(fin,past)	---
my	ik	Pron(pers,1,sing)	---
seer	zeer	Adv(gener)	---
dat	dat	Conj(subord)	---
ick	ik	Pron(pers,1,sing)	---
aensagh	aanzien	V(fin,past,lex)	---
der	de	Art(def)	---
boosen	boos	Adj()	---
spoet	spoed	N(sing)	---
menighen	menig	Num(indef)	---
dagh	dag	N(sing)	---
ick	ik	Pron(pers,1,sing)	---
konde	kunnen	V(fin,past,aux_cop)	---
seer	zeer	Adv(gener)	---
swaerlick	zwaarlijk	Adj()	---
ghehinghen	gehengen	V(infin)	---
haer	haar	Pron(poss)	---
groot	groot	Adj()	---
gheluck	geluk	N(sing)	---
in	in	Adp()	---
allen	al	Num(indef)	---
dinghen	ding	N(plu)	---
want	want	Conj(coord)	---
se	zij	Pron(pers,3,sing)	---
staen	staan	V(infin)	---
niet	niet	Adv(neg)	---
in	in	Adp()	---
s'doods	des+dood	Art(def)+N(sing)	---
ghevaer	gevaar	N(sing)	---
maer	maar	Conj(coord)	---
se	zij	Pron(pers,3,sing)	---
blyuen	blijven	V(infin)	---
vastlick	vastlijk	Adj(gener)	---
eenpaer	een+paar	Art(indef)+N(sing)	---
fyn	fijn	Adj()	---
ende	en	Conj(coord)	---
gesondt	gezond	Adj()	---
se	zij	N(sing)	---
voortghaen	voortgaan	V(fin,pres)	---
als	als	Conj(comp)	---
palaeysen	paleis	N(sing)	---
verciert	versieren	V(participle,past)	---
sy	zij	V(fin,pres,aux_cop)	---
staen	staan	V(fin,pres)	---
als	als	Conj(comp)	---
ander	ander	Adj()	---
menschen	mens	N(plu)	---
sijn	zijn	V(fin,pres,aux_cop)	---
gheplaeght	plagen	V(participle,past)	---
se	zij	N(sing)	---
blyen	blijven	V(infin)	---
vry	vrij	Adv(gener)	---
end'	en	Conj(coord)	---
onuertzaeght	onversaagd	Adj()	---
als	als	Conj(comp)	---
ongheluck	ongeluk	N(sing)	---
komt	komen	V(fin,pres,lex)	---
ouer	over	Adp()	---
allen	al	Num(indef)	---
se	zij	Pron(pers,3,sing)	---
gaen	gaan	V(infin)	---
daer	daar	Adv(dem)	---
gheen	geen	Pron(indef)	---
slaeghen	slag	N(plu)	---
en	ne	Conj(coord)	---
vallen	vallen	V(infin)	---
dies	dies	Conj()	---
is	zijn	V(fin,pres,aux_cop)	---
haer	haar	Pron(poss)	---
trotzen	trots	Adj()	---
goedt	goed	N(sing)	---
gheacht	achten	V(participle,past)	---
een	een	Art(indef)	---
kostlick	kostlijk	Adj()	---
dingh	ding	N(sing)	---
heet	heten	V(fin,pres,aux_cop)	---
haere	haar	Pron(poss)	---
kracht	kracht	N(sing)	---
datse	dat+zij	Conj(subord)+Pron(pers,3,sing)	---
met	met	Adp()	---
ghewelt	geweld	N(sing)	---
vanghen	vangen	V(infin)	---
aen	aan	Adp()	---
moet	moeten	V(infin)	---
goedt	goed	N(sing)	---
heeten	heet	V(infin)	---
end	en	Conj(coord)	---
welghedaen	welgedaan	Adj()	---
haer	haar	Pron(poss)	---
ooghen	oog	N(plu)	---
pruysten	pruisen	V(fin,past)	---
seer	zeer	Adv(gener)	---
hoogh'	hoog	Adj()	---
op	op	Adp()	---
wt	uit	Adp()	---
haeren	haar	Pron(poss)	---
vetten	vet	Adj()	---
dicken	dikke	Adv(gener)	---
kop	kop	N(sing)	---
se	zij	Pron(pers,3,sing)	---
gaen	gaan	V(infin)	---
slechts	slechts	Adv()	---
om	om	Adp()	---
met	met	Adp()	---
sulcken	zulk	Pron(dem)	---
rencken	rank	N(plu)	---
als	als	Conj(subord)	---
se	zij	Pron(pers,3,sing)	---
voornemen	voornemen	V(fin,pres,lex)	---
end	en	Conj(coord)	---
