die	die	Pron(rel)	---
houden	houden	V(fin,pres,lex)	---
v	u	Pron(poss)	---
beuel	bevel	N(sing)	---
heer'	heer	N(sing)	---
d	de	Art(def)	---
aerd'	aarde	N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
vol	vol	Adv(gener)	---
uwer	uw	Pron(poss)	---
goethede	goedheid	N(sing)	---
leert	leren	V(imp)	---
my	ik	Pron(pers,1,sing)	---
v	gij	Pron(poss)	---
rechten	recht	N(sing)	---
end'	en	Conj(coord)	---
v	gij	Pron(poss)	---
sede	zede	N(sing)	---
ghy	gij	Pron(pers,2,plu)	---
doet	doen	V(fin,pres,lex)	---
goet	goed	N(sing)	---
end'	en	Conj(coord)	---
weldaet	weldaad	N(sing)	---
met	met	Adp()	---
grooter	groot	Adj()	---
eeren	eer	N(sing)	---
heer'	heer	N(sing)	---
na	naar	Adp()	---
uwen	uw	Pron(poss)	---
woorde	woord	N(sing)	---
dijnen	dijn	Pron(poss)	---
knecht	knecht	N(sing)	---
heylsaem	heilzaam	Adj()	---
seden	zede	N(plu)	---
willet	willen	V(imp)	---
my	ik	Pron(pers,1,sing)	---
doch	toch	Adv(gener)	---
leeren	leren	V(infin)	---
ende	en	Conj(coord)	---
daertoe	daartoe	PronAdv(dem)	---
ooc	ook	Adv(gener)	---
kennisse	kennis	N(sing)	---
recht	recht	Adj()	---
want	want	Conj(subord)	---
ic	ik	Pron(pers,1,sing)	---
gheloof'	geloven	V(fin,pres,lex)	---
v	uw	Pron(poss)	---
wetten	wet	N(plu)	---
heere	heer	N(sing)	---
eer	eer	Adv(gener)	---
ic	ik	Pron(pers,1,sing)	---
vernedert	vernederen	V(participle,past)	---
werd'	worden	V(fin,past,aux_cop)	---
doeld'	dwalen	V(fin,past,lex)	---
ic	ik	Pron(pers,1,sing)	---
zeere	zeer	Adv(gener)	---
maer	maar	Conj(coord)	---
nu	nu	Adv(dem)	---
houd'	houden	V(fin,pres,lex)	---
ic	ik	Pron(pers,1,sing)	---
v	uw	Pron(poss)	---
woorden	woord	N(plu)	---
vry	vrij	Adj()	---
gheheel	geheel	Adv(gener)	---
goedertiren	goedertieren	Adj()	---
zijt	zijn	V(fin,pres,aux_cop)	---
ghy	gij	Pron(pers,2,plu)	---
ende	en	Conj(coord)	---
vriendelijc	vriendelijk	Adj()	---
bouen	boven	Adp()	---
maten	maat	N(sing)	---
v	uw	Pron(poss)	---
rechten	recht	N(plu)	---
leert	leren	V(imp)	---
my	ik	Pron(pers,1,sing)	---
sonder	bijzonder	Adv(gener)	---
laten	laten	V(imp)	---
de	de	Art(def)	---
stoute	stoute	N(sing)	---
teghen	tegen	Adp()	---
my	ik	Pron(pers,1,sing)	---
leughens	leugen	N(plu)	---
versiren	verzinnen	V(infin)	---
maer	maar	Conj(coord)	---
ic	ik	Pron(pers,1,sing)	---
houd'	houden	V(fin,pres,lex)	---
van	van	Adp()	---
herten	hart	N(sing)	---
v	uw	Pron(poss)	---
ghebot	gebod	N(sing)	---
hun	zij	Pron(pers,3,plu)	---
hert'	hart	N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
zeer	zeer	Adv(gener)	---
dick	dik	Adj()	---
in	in	Adp()	---
alle	al	Num(indef)	---
maniren	manier	N(plu)	---
ghelijc	gelijk	Conj(comp)	---
teyr	teer	N(sing)	---
maer	maar	Conj(coord)	---
ic	ik	Pron(pers,1,sing)	---
o	o	Interj()	---
heer	heer	N(sing)	---
mijn	mijn	Pron(poss)	---
got	god	N(sing)	---
hebbe	hebben	V(fin,pres,lex)	---
lust	lust	Adv(gener)	---
aen	aan	Adp()	---
uwe	uw	Pron(poss)	---
rechten	recht	N(plu)	---
verheuen	verheffen	Adj()	---
het	het	Pron(pers,3,sing)	---
is	zijn	V(fin,pres,aux_cop)	---
my	ik	Pron(pers,1,sing)	---
lief	lief	Adv(gener)	---
dat	dat	Conj(subord)	---
ghy	gij	Pron(pers,2,sing)	---
daer	daar	Adv(rel)	---
beneuen	beneven	Adp()	---
my	ik	Pron(pers,1,sing)	---
soo	zo	Adv(gener)	---
hebt	hebben	V(fin,pres,aux_cop)	---
verootmoedighet	verootmoedigen	V(participle,past)	---
dat	dat	Conj(subord)	---
ic	ik	Pron(pers,1,sing)	---
leeren	leren	V(infin)	---
can	kunnen	V(fin,pres,aux_cop)	---
dijne	uw	Pron(poss)	---
wet	weten	N(sing)	---
ic	ik	Pron(pers,1,sing)	---
houde	houd	V(fin,pres,lex)	---
die	die	Pron(rel)	---
van	van	Adp()	---
meerder	meer	Pron(indef)	---
weyrden	waarde	N(plu)	---
dan	dan	Conj(comp)	---
all'	al	Num(indef)	---
t'gout	het+goud	Art(def)+N(sing)	---
end'	en	Conj(coord)	---
t'siluer	het+zilver	Art(def)+N(sing)	---
der	de	Art(def)	---
eyrden	aarde	N(sing)	---
