begheert	begeerte	N(sing)	---
is	zijn	V(fin,pres,aux_cop)	---
een	een	Art(indef)	---
verstandel	verstandel	Adj()	---
kracht	kracht	N(sing)	---
van	van	Adp()	---
smenschen	de+mens	Art(def)+N(sing)	---
edel	edel	Adj()	---
ende	en	Conj(coord)	---
kloeck	kloek	Adj()	---
ghemoed	gemoed	N(sing)	---
die	de	Pron(rel)	---
vierigh	vurig	Adv(gener)	---
spoort	sporen	V(fin,pres,lex)	---
op	op	Adp()	---
op	op	Adp()	---
jaght	jacht	N(sing)	---
na	na	Adp()	---
een	een	Art(indef)	---
ghewaant	gewaand	Adj()	---
en	en	Conj(coord)	---
heel	heel	Adv(gener)	---
onzeker	onzeker	Adj()	---
ghoed	goed	N(sing)	---
dit	dit	Pron(dem)	---
ghoed	goed	N(sing)	---
machmen	mogen+men	V(fin,pres,aux_cop)+Pron(indef)	---
oock	ook	Adv(gener)	---
recht	recht	Adv(gener)	---
verstaan	verstaan	V(infin)	---
doort	door+het	Adp()+Art(def)	---
wel	wel	Adv(gener)	---
anmercken	aanmerken	V(infin)	---
van	van	Adp()	---
zyn	zijn	Pron(poss)	---
wezen	wezen	N(sing)	---
zulck	zulk	Pron(dem)	---
recht	recht	Adj()	---
verstand	verstand	N(sing)	---
hoort	horen	V(fin,pres,aux_cop)	---
hoort	horen	V(fin,pres,aux_cop)	---
te	te	Adp()	---
ghaan	gaan	V(infin)	---
of	of	Conj(coord)	---
tzot	het+zot	Art(def)+Adj()	---
begheren	begeren	V(infin,subs)	---
wort	worden	V(fin,pres,aux_cop)	---
misprezen	misprijzen	V(participle,past)	---
wie	wie	Pron(indef)	---
wat	wat	Pron(inter)	---
begheert	begeren	V(fin,pres,lex)	---
begheert	begeren	V(fin,pres,lex)	---
oordel	oordeel	N(sing)	---
waant	wanen	V(fin,pres,lex)	---
dat	dat	Conj(subord)	---
het	het	Art(def)	---
het	het	Art(def)	---
ding	ding	N(sing)	---
hem	hij	Pron(pers,3,sing)	---
ghoed	goed	Adv(gener)	---
zouw	zullen	V(fin,past,aux_cop)	---
zyn	zijn	V(infin)	---
want	want	Conj(subord)	---
zonder	zonder	Adp()	---
waan	waan	N(sing)	---
van	van	Adp()	---
ghoedheyds	goedheid	N(sing)	---
ghedaant	gedaante	N(sing)	---
wert	worden	V(fin,past,aux_cop)	---
gheen	geen	Pron(indef)	---
begheert	begeren	V(participle,past)	---
begheert	begeren	V(participle,past)	---
waart	zijn+het	V(fin,past,lex)+Art(def)	---
waart	zijn+het	V(fin,past,lex)+Art(def)	---
valsche	vals	Adj()	---
schyn	schijn	N(sing)	---
begheerte	begeerte	N(sing)	---
waant	wanen	V(fin,pres,lex)	---
maar	maar	Conj(coord)	---
liefde	liefde	N(sing)	---
weet	weten	V(fin,pres,lex)	---
veel	veel	Num(indef)	---
tyds	tijd	N(sing)	---
begheertmen	begeren+men	V(fin,pres,lex)+Pron(indef)	---
quade	kwaad	Adj()	---
dingen	ding	N(plu)	---
maar	maar	Conj(coord)	---
niemand	niemand	Pron(indef)	---
lieft	lieven	V(fin,pres,lex)	---
het	het	Art(def)	---
quade	kwaad	Adj()	---
leed	leed	N(sing)	---
