voir	voor	Adp()	---
den	de	Art(def)	---
oppersangmeester	opperzangmeester	N(sing)	---
een	een	Art(indef)	---
psalmliedt	psalmlied	N(sing)	---
davids	david	N(prop)	---
doe	toen	Adv(dem)	---
nathan	natan	N(prop)	---
de	de	Art(def)	---
prophete	profeet	N(sing)	---
tot	tot	Adp()	---
hem	hij	Pron(pers,3,sing)	---
ginck	gaan	V(fin,past,lex)	---
nae	na	Adp()	---
dat	dat	Conj(subord)	---
hy	hij	Pron(pers,3,sing)	---
sick	zich	Pron(refl,3,sing)	---
by	bij	Adp()	---
bathschebah	bathséba	N(prop)	---
gelegt	leggen	V(participle,past)	---
hadde	hebben	V(fin,past,aux_cop)	---
genaed'	genade	N(sing)	---
o	o	Interj()	---
god	god	N(sing)	---
genaede	genade	N(sing)	---
doe	toen	V(imp)	---
my	ik	Pron(pers,1,sing)	---
heer	heer	N(sing)	---
nae	na	Adp()	---
dijne	dijn	Pron(poss)	---
gunst	gunst	N(sing)	---
end	en	Conj(coord)	---
niet	niet	Adv(neg)	---
na	naar	Adp()	---
recht	recht	N(sing)	---
oft	of	Conj(coord)	---
reden	rede	N(sing)	---
maer	maar	Conj(coord)	---
naden	naar+de	Adp()+Art(def)	---
schat	schat	N(sing)	---
dijnr'	dijn	Pron(poss)	---
ontfermherticheden	barmhartigheid	N(sing)	---
wisch	wassen	V(imp)	---
mijn	mijn	Pron(poss)	---
sond	zonde	N(sing)	---
uyt	uit	Adp()	---
gedenckse	gedenken+ze	V(imp)+Pron(rel)	---
doch	toch	Adv(gener)	---
niet	niet	Adv(neg)	---
meer	maar	Conj(coord)	---
wasch	wensen	V(imp)	---
my	ik	Pron(pers,1,sing)	---
schoon	schoon	Adv(gener)	---
af	af	Adp()	---
end	en	Conj(coord)	---
herwasch	herwassen	V(imp)	---
teenegaer	gezamenlijk	Adv(gener)	---
van	van	Adp()	---
mijn	mijn	Pron(poss)	---
misdaet	misdaad	N(sing)	---
end	en	Conj(coord)	---
suyver	zuiver	V(imp)	---
my	ik	Pron(pers,1,sing)	---
geheelick	geheel	Adv(gener)	---
van	van	Adp()	---
mijne	mijn	Pron(poss)	---
sond	zonde	N(sing)	---
end	en	Conj(coord)	---
overtreding	onvertreding	N(sing)	---
swaer	zwaar	Adj()	---
die	die	Pron(rel)	---
mijne	mijn	Pron(poss)	---
ziel	ziel	N(sing)	---
mismaeckt	mismaken	V(participle,past)	---
heeft	hebben	V(fin,pres,aux_cop)	---
al	al	Adv(gener)	---
te	te	Adv(gener)	---
leelick	lelijk	Adv(gener)	---
