die	die	Pron(rel)	---
na	na	Adp()	---
den	de	Art(def)	---
geest	geest	N(sing)	---
wandelt	wandelen	V(fin,pres,lex)	---
sal	zullen	V(fin,pres,aux_cop)	---
niet	niet	Adv(neg)	---
steruen	sterven	V(infin)	---
maer	maar	Conj(coord)	---
leuen	leven	V(infin)	---
die	die	Pron(rel)	---
na	na	Adp()	---
den	de	Art(def)	---
vleesche	vlees	N(sing)	---
hem	hij	Pron(pers,3,sing)	---
schict	schikken	V(fin,pres,lex)	---
sal	zullen	V(fin,pres,aux_cop)	---
steruen	sterven	V(infin)	---
de	de	Art(def)	---
doot	dood	N(sing)	---
salich	zalig	Adj()	---
zijn	zijn	V(fin,pres,aux_cop)	---
die	die	Pron(dem)	---
die	die	Pron(rel)	---
den	de	Art(def)	---
heer	heer	N(sing)	---
inden	in+de	Adp()+Art(def)	---
gheest	geest	N(sing)	---
aencleuen	aankleven	V(fin,pres,lex)	---
en	en	Conj(coord)	---
in	in	Adp()	---
hem	hij	Pron(pers,3,sing)	---
hopen	hopen	V(fin,pres,lex)	---
in	in	Adp()	---
angst	angst	N(sing)	---
druck	druk	N(sing)	---
lijden	lijden	N(sing)	---
en	ne	Art(indef)	---
noot	nood	N(sing)	---
daer	daar	PronAdv(dem)	---
is	zijn	V(fin,pres,aux_cop)	---
nv	nu	Adv(dem)	---
gheen	geen	Pron(indef)	---
verdoemenis	verdoemenis	N(sing)	---
hen	zij	Pron(pers,3,plu)	---
die	die	Pron(rel)	---
in	in	Adp()	---
christo	christus	N(prop)	---
blijuen	blijven	V(fin,pres,lex)	---
niet	niet	Adv(neg)	---
na	na	Adp()	---
den	de	Art(def)	---
vleesche	vlees	N(sing)	---
ongewis	ongewis	Adj()	---
maer	maar	Conj(coord)	---
die	de	Art(def)	---
gods	god	N(sing)	---
gheest	geest	N(sing)	---
sal	zullen	V(fin,pres,aux_cop)	---
drijuen	drijven	V(infin)	---
de	de	Art(def)	---
wet	wet	N(sing)	---
des	de	Art(def)	---
geests	geest	N(sing)	---
die	die	Pron(rel)	---
godlijc	goddelijk	Adj()	---
smaect	smaken	V(fin,pres,lex)	---
heeft	hebben	V(fin,pres,aux_cop)	---
my	ik	Pron(pers,1,sing)	---
van	van	Adp()	---
der	de	Art(def)	---
wet	wet	N(sing)	---
vry	vrij	Adj()	---
ghemaect	maken	V(participle,past)	---
van	van	Adp()	---
sond'	zonde	N(sing)	---
en	ne	Art(indef)	---
doot	dood	N(sing)	---
door	door	Adp()	---
tsgheests	het+van+de+geest	Art(def)+Adp()+Art(def)+N(sing)	---
inlijuen	inlijven	V(infin)	---
vvant	want	Conj(subord)	---
als	als	Conj(subord)	---
de	de	Art(def)	---
wet	wet	N(sing)	---
onmachtich	onmachtig	Adj()	---
was	zijn	V(fin,past,lex)	---
en	en	Conj(coord)	---
