ach	ach	Interj()	---
heer	heer	N(sing)	---
hoe	hoe	Adv(inter)	---
moet	moeten	V(fin,pres,aux_cop)	---
ick	ik	Pron(pers,1,sing)	---
clagen	klagen	V(infin)	---
tgene	datgene	Pron(dem)	---
dat	dat	Pron(rel)	---
ic	ik	Pron(pers,1,sing)	---
sie	zien	V(fin,pres,lex)	---
gebeuren	gebeuren	V(infin)	---
hoemen	hoe+men	Adv(inter)+Pron(indef)	---
in	in	Adp()	---
dese	deze	Pron(dem)	---
daghen	dag	N(plu)	---
dijn	dijn	Pron(poss)	---
schaepkens	schaap	N(plu)	---
siet	zien	V(fin,pres,lex)	---
verscheuren	verscheuren	V(infin)	---
door	door	Adp()	---
spaus	de+paus	Art(def)+N(sing)	---
erreuren	erreur	N(plu)	---
so	zo	Adv(resum)	---
loopen	lopen	V(fin,pres,lex)	---
sy	zij	Pron(pers,3,plu)	---
verdwaelt	verdwalen	V(fin,pres,lex)	---
de	de	Art(def)	---
harders	herder	N(plu)	---
die	die	Pron(rel)	---
haer	hun	Pron(pers,3,plu)	---
stueren	sturen	V(participle,past)	---
hebben	hebben	V(fin,pres,aux_cop)	---
den	de	Art(def)	---
wech	weg	N(sing)	---
gefaelt	falen	V(participle,past)	---
vliedt	vlieden	V(imp)	---
baals	Bahaal	N(prop)	---
papen	paap	N(plu)	---
babels	Babel	N(prop)	---
religioen	religioen	N(sing)	---
die	de	Pron(rel)	---
christus	Christus	N(prop)	---
arme	arm	Adj()	---
schapen	schaap	N(plu)	---
met	met	Adp()	---
drec	drek	N(sing)	---
van	van	Adp()	---
menschen	mens	N(sing)	---
voen	voeden	V(fin,pres,lex)	---
so	zo	Adv(resum)	---
sy	zij	Prin(pers,3,plu)	---
in	in	Adp()	---
daniels	Daniël	N(prop)	---
tijen	tijd	N(plu)	---
versierders	versierder	N(plu)	---
gruwel	gruwel	N(sing)	---
leerden	leren	V(fin,past,lex)	---
door	door	Adp()	---
menschen	mens	N(sing)	---
fantasijen	fantasie	N(plu)	---
het	het	Art(def)	---
simpel	simpel	Adj()	---
volck	volk	N(sing)	---
verkeerden	verkeerd	V(fin,past,lex)	---
so	zo	Adv(resum)	---
siet	zien	V(fin,pres,lex)	---
men	men	Pron(indef)	---
ons	wij	Pron(pers,1,plu)	---
gheleerden	geleerde	N(plu)	---
dat	dat	Art(def)	---
selve	zelf	Adj()	---
werck	werk	N(sing)	---
bestaen	bestaan	V(infin)	---
maer	maar	Conj(coord)	---
so	zo	Adv(resum)	---
sy	zij	Pron(pers,3,plu)	---
doen	doen	V(fin,past,aux_cop)	---
vermeerden	vermeerden	V(infin)	---
so	zo	Adv(resum)	---
salt	zullen+het	V(fin,pres,aux_cop)+Pron(rel)	---
haer	zij	Pron(pers,3,plu)	---
noch	nog	Adv(gener)	---
vergaen	vergaan	V(infin)	---
vliet	vlieden	V(imp)	---
baals	Bahaal	N(prop)	---
papen	paap	N(plu)	---
babels	Babel	N(prop)	---
zy	zij	Pron(pers,3,plu)	---
maken	maken	V(fin,pres,lex)	---
haer	hun	Pron(poss)	---
afgoden	afgod	N(plu)	---
die	die	Pron(rel)	---
doense	doen+zij	V(fin,pres,lex)+Pron(pers,3,plu)	---
tvolck	het+volk	Art(def)+N(sing)	---
aenbeden	aanbidden	V(infin)	---
