want	want	Conj(coord)	---
ick	ik	Pron(pers,1,sing)	---
heb	hebben	V(fin,pres,aux_cop)	---
veren	veer	N(plu)	---
vluchtigh	vluchtig	Adj()	---
daar~met	waarmee	PronAdv(rel)	---
ick	ik	Pron(pers,1,sing)	---
vlieghe	vlieg	V(fin,pres,lex)	---
luchtigh	luchtig	Adv()	---
van	van	Adp()	---
d	de	Art(def)	---
aard	aarde	N(sing)	---
ter	te+de	Adp()+Art(def)	---
luchtwaarts	luchtwaarts	Adv(gener)	---
hoogh	hoog	Adj()	---
en	en	Conj(coord)	---
klaar	klaar	Adj()	---
wanneer	wanneer	Adv(inter)	---
het	het	Pron(pers,3,sing)	---
snel	snel	Adj()	---
ghemoede	gemoed	N(sing)	---
die	de	Pron(rel)	---
aandoet	aandoen	V(fin,pres,lex)	---
rasch	ras	Adj()	---
met	met	Adp()	---
spoede	spoed	N(sing)	---
veracht	verachten	V(fin,pres,lex)	---
het	het	Pron(pers,3,sing)	---
d	de	Art(def)	---
aartsche	aards	Adj()	---
ghoeden	goed	N(plu)	---
zwaar	zwaar	Adj()	---
het	het	Pron(pers,3,sing)	---
stycht	sticht	N(sing)	---
van	van	Adp()	---
verde	ver	Adj(gener)	---
boven	boven	Adp()	---
de	de	Art(def)	---
hemels	hemel	N(plu)	---
hoogh	hoog	Adj()	---
om	om	Adp()	---
loven	loven	V(infin)	---
en	ne	Conj(coord)	---
ziet	zien	V(fin,pres,lex)	---
te	te	Adp()	---
rug	rug	N(sing)	---
de	de	Art(def)	---
wolcken	wolk	N(plu)	---
dicht	dicht	Adv(gener)	---
het	het	Pron(pers,3,sing)	---
vlieght	vliegen	V(fin,pres,lex)	---
snel	snel	Addv(gener)	---
boven	boven	Adp()	---
t	het	Art(def)	---
vuyre	vuur	N(sing)	---
beweeghlyck	beweeglijk	Adv(gener)	---
van	van	Adp()	---
nature	natuur	N(sing)	---
wiens	wiens	Pron(inter)	---
wermt	warmte	N(sing)	---
de	de	Art(def)	---
vochte	vocht	Adj()	---
lucht	lucht	N(sing)	---
verlicht	verlichten	V(fin,pres,lex)	---
tot~dat	totdat	Conj(subord)	---
het	het	Pron(pers,3,sing)	---
zonder	zonder	Adp()	---
merren	merren	N(sing)	---
opryst	oprijzen	V(fin,pres,lex)	---
int	in+het	Adp()+Art(def)	---
huys	huis	N(sing)	---
der	de	Art(def)	---
sterren	ster	N(plu)	---
en	en	Adv(neg)	---
neemt	nemen	V(fin,pres,lex)	---
zyn	zijn	Pron(poss)	---
wegh	weg	N(sing)	---
by	bij	Adp()	---
phebum	phebum	N(prop)	---
schoon	schoon	Adv(gener)	---
voort	voort	Adp()	---
styghet	stijgen	V(fin,pres,lex)	---
na	na	Adp()	---
den	de	Art(def)	---
ouden	oud	Adj()	---
saturnum	saturnus	N(prop)	---
voocht	voogd	N(sing)	---
der	de	Art(def)	---
kouden	koude	N(sing)	---
het	het	Art(def)	---
hooghste	hoog	Adj()	---
licht	licht	N(sing)	---
an	aan	Adp()	---
s	de	Art(def)	---
hemels	hemels	N(sing)	---
troon	troon	N(sing)	---
daar	daar	Adv(dem)	---
vlieghet	vliegen	V(fin,pres,lex)	---
op	op	Adp()	---
en	en	Conj(coord)	---
neder	neder	Adp()	---
al	al	Adv(gener)	---
waar	waar	Adv(dem)	---
het	het	Pron(pers,3,sing)	---
klare	klaar	Adj()	---
weder	weer	N(sing)	---
des	de	Art(def)	---
luchts	lucht	N(sing)	---
klaare	klaar	Adj()	---
oghen	oog	N(plu)	---
glinstrigh	glinsterig	Adj()	---
maalt	malen	V(fin,pres,lex)	---
tot~dat	totdat	Conj(subord)	---
het	het	Pron(pers,3,sing)	---
zat	zat	Adj()	---
van	van	Adp()	---
kycken	kijken	V(infin,subst)	---
van~daar	vandaar	PronAdv(rel)	---
opwaarts	opwaarts	Adv(gener)	---
ghaat	gaan	V(fin,pres,lex)	---
strycken	strijken	V(infin)	---
na	na	Adp()	---
god	god	N(sing)	---
daar	daar	Adv(dem)	---
al	al	Adv(gener)	---
t	het	Art(def)	---
schoon	schoon	Adj()	---
licht	licht	N(sing)	---
van	van	Adp()	---
straalt	stralen	V(fin,pres,lex)	---
daar	daar	Adv(dem)	---
ziende	zien	V(participle,pres)	---
t	het	Art(def)	---
licht	licht	N(sing)	---
eerwaardigh	eerwaardig	Adv(gener)	---
het	het	Pron(pers,3,sing)	---
biedt	bieden	V(fin,pres,lex)	---
zyn	zijn	Pron(poss)	---
rugge	rug	N(sing)	---
vaardigh	vaardig	Adv(gener)	---
den	de	Art(def)	---
alderhooghsten	allerhoogst	Adj()	---
hemels	hemel	N(sing)	---
kloot	kloot	N(sing)	---
dan	dan	Conj(comp)	---
haast	haasten	V(fin,pres,lex)	---
